baid,activity,aid,sid,mid,cid,geneid,taxid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,dois,ecs,repacxn
441779900,Active,1152290,242648099,0,49820969,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.04,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779901,Active,1152290,242648101,0,68790735,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.023,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779902,Active,1152290,242647832,0,66818541,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.003,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779909,Active,1152290,242647834,0,66818504,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,1.982,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779913,Active,1152290,242647839,0,66818819,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.824,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779914,Active,1152290,242647841,0,66818568,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.006,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779917,Active,1152290,242647843,0,87167024,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.793,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779918,Active,1152290,242648098,0,66818639,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.26,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779919,Active,1152290,242648100,0,66818582,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,1.698,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779920,Active,1152290,242648102,0,68789018,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.003,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779924,Active,1152290,242648103,0,90644021,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,8e-05,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
444185463,Active,1170922,312368403,0,118720337,6768,9606,25387268,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,6.1e-05,ChEMBL,Inhibition of human recombinant matriptase using Boc-Gln-Ala-Arg-AMC as substrate by microplate reader analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm5015633,3.4.21.109,Q9Y5Y6
444185464,Active,1170922,312368404,0,118720338,6768,9606,25387268,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.00018,ChEMBL,Inhibition of human recombinant matriptase using Boc-Gln-Ala-Arg-AMC as substrate by microplate reader analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm5015633,3.4.21.109,Q9Y5Y6
444185465,Active,1170922,312368405,0,118720339,6768,9606,25387268,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.00023,ChEMBL,Inhibition of human recombinant matriptase using Boc-Gln-Ala-Arg-AMC as substrate by microplate reader analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm5015633,3.4.21.109,Q9Y5Y6
444185468,Active,1170922,312368406,0,118720340,6768,9606,25387268,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.00014,ChEMBL,Inhibition of human recombinant matriptase using Boc-Gln-Ala-Arg-AMC as substrate by microplate reader analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm5015633,3.4.21.109,Q9Y5Y6
444185469,Active,1170922,312368408,0,118720342,6768,9606,25387268,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.00015,ChEMBL,Inhibition of human recombinant matriptase using Boc-Gln-Ala-Arg-AMC as substrate by microplate reader analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm5015633,3.4.21.109,Q9Y5Y6
444185476,Active,1170922,312368410,0,118720344,6768,9606,25387268,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.01467,ChEMBL,Inhibition of human recombinant matriptase using Boc-Gln-Ala-Arg-AMC as substrate by microplate reader analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm5015633,3.4.21.109,Q9Y5Y6
444185477,Active,1170922,312368417,0,118720351,6768,9606,25387268,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.00089,ChEMBL,Inhibition of human recombinant matriptase using Boc-Gln-Ala-Arg-AMC as substrate by microplate reader analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm5015633,3.4.21.109,Q9Y5Y6
444185507,Active,1170922,312368412,0,118720346,6768,9606,25387268,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.00045,ChEMBL,Inhibition of human recombinant matriptase using Boc-Gln-Ala-Arg-AMC as substrate by microplate reader analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm5015633,3.4.21.109,Q9Y5Y6
444185508,Active,1170922,312368413,0,118720347,6768,9606,25387268,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.00798,ChEMBL,Inhibition of human recombinant matriptase using Boc-Gln-Ala-Arg-AMC as substrate by microplate reader analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm5015633,3.4.21.109,Q9Y5Y6
444185513,Active,1170922,312368414,0,118720348,6768,9606,25387268,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.03154,ChEMBL,Inhibition of human recombinant matriptase using Boc-Gln-Ala-Arg-AMC as substrate by microplate reader analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm5015633,3.4.21.109,Q9Y5Y6
444185514,Active,1170922,312368415,0,118720349,6768,9606,25387268,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.00322,ChEMBL,Inhibition of human recombinant matriptase using Boc-Gln-Ala-Arg-AMC as substrate by microplate reader analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm5015633,3.4.21.109,Q9Y5Y6
444185524,Active,1170922,312368407,0,118720341,6768,9606,25387268,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.00072,ChEMBL,Inhibition of human recombinant matriptase using Boc-Gln-Ala-Arg-AMC as substrate by microplate reader analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm5015633,3.4.21.109,Q9Y5Y6
444185525,Active,1170922,312368409,0,118720343,6768,9606,25387268,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,9.2e-05,ChEMBL,Inhibition of human recombinant matriptase using Boc-Gln-Ala-Arg-AMC as substrate by microplate reader analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm5015633,3.4.21.109,Q9Y5Y6
444185531,Active,1170922,312368411,0,118720345,6768,9606,25387268,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.00091,ChEMBL,Inhibition of human recombinant matriptase using Boc-Gln-Ala-Arg-AMC as substrate by microplate reader analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm5015633,3.4.21.109,Q9Y5Y6
444185542,Active,1170922,312368416,0,118720350,6768,9606,25387268,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.0014,ChEMBL,Inhibition of human recombinant matriptase using Boc-Gln-Ala-Arg-AMC as substrate by microplate reader analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm5015633,3.4.21.109,Q9Y5Y6
444187707,Active,1171340,312370338,0,118721642,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.00092,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187708,Active,1171340,312370340,0,118721644,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.032,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187712,Active,1171340,312370347,0,118721651,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.058,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187713,Active,1171340,312370349,0,118721653,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.0086,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187722,Active,1171340,312370354,0,118721658,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.069,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187730,Active,1171340,242084562,0,72429,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.696,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187731,Active,1171340,312370339,0,118721643,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.022,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187738,Active,1171340,312370341,0,118721645,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.00069,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187739,Active,1171340,312370346,0,118721650,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.0055,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187751,Active,1171340,312370348,0,118721652,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.104,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187754,Active,1171340,312370355,0,118721659,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.00083,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187755,Active,1171340,103170416,0,4413,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,2e-05,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187758,Active,1171340,312370342,0,118721646,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.015,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187759,Active,1171340,312370343,0,118721647,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.00032,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187761,Active,1171340,312370344,0,118721648,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.0092,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187762,Active,1171340,312370345,0,118721649,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.0011,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187765,Active,1171340,312370350,0,118721654,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.003,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187775,Active,1171340,312370351,0,118721655,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.012,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187776,Active,1171340,312370352,0,118721656,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.0058,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444187783,Active,1171340,312370353,0,118721657,6768,9606,25408834,Confirmatory,20181005,0,0,Q9Y5Y6,Ki,0.0087,ChEMBL,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml500254r,3.4.21.109,Q9Y5Y6
444349544,Active,1195362,103469795,0,9875401,6768,9606,25882520,Confirmatory,20181006,0,0,Q9Y5Y6,Ki,3.35,ChEMBL,Inhibition of matripase (unknown origin) using Boc-QAR-AMC as substrate incubated for 30 mins prior to substrate addition by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2015.03.072,3.4.21.109,Q9Y5Y6
444349545,Active,1195362,312383306,0,11363919,6768,9606,25882520,Confirmatory,20181006,0,0,Q9Y5Y6,Ki,7.18,ChEMBL,Inhibition of matripase (unknown origin) using Boc-QAR-AMC as substrate incubated for 30 mins prior to substrate addition by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2015.03.072,3.4.21.109,Q9Y5Y6
444349552,Active,1195362,312382213,0,118729131,6768,9606,25882520,Confirmatory,20181006,0,0,Q9Y5Y6,Ki,0.62,ChEMBL,Inhibition of matripase (unknown origin) using Boc-QAR-AMC as substrate incubated for 30 mins prior to substrate addition by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2015.03.072,3.4.21.109,Q9Y5Y6
444349553,Active,1195362,312383315,0,118729857,6768,9606,25882520,Confirmatory,20181006,0,0,Q9Y5Y6,Ki,1.2,ChEMBL,Inhibition of matripase (unknown origin) using Boc-QAR-AMC as substrate incubated for 30 mins prior to substrate addition by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2015.03.072,3.4.21.109,Q9Y5Y6
444349555,Active,1195362,312383317,0,118729859,6768,9606,25882520,Confirmatory,20181006,0,0,Q9Y5Y6,Ki,0.48,ChEMBL,Inhibition of matripase (unknown origin) using Boc-QAR-AMC as substrate incubated for 30 mins prior to substrate addition by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2015.03.072,3.4.21.109,Q9Y5Y6
444349561,Active,1195362,103385628,0,44362422,6768,9606,25882520,Confirmatory,20181006,0,0,Q9Y5Y6,Ki,1.8,ChEMBL,Inhibition of matripase (unknown origin) using Boc-QAR-AMC as substrate incubated for 30 mins prior to substrate addition by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2015.03.072,3.4.21.109,Q9Y5Y6
444349562,Active,1195362,103492799,0,11607091,6768,9606,25882520,Confirmatory,20181006,0,0,Q9Y5Y6,Ki,0.12,ChEMBL,Inhibition of matripase (unknown origin) using Boc-QAR-AMC as substrate incubated for 30 mins prior to substrate addition by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2015.03.072,3.4.21.109,Q9Y5Y6
444349565,Active,1195362,312380585,0,118728084,6768,9606,25882520,Confirmatory,20181006,0,0,Q9Y5Y6,Ki,14.9,ChEMBL,Inhibition of matripase (unknown origin) using Boc-QAR-AMC as substrate incubated for 30 mins prior to substrate addition by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2015.03.072,3.4.21.109,Q9Y5Y6
444349569,Active,1195362,312382212,0,118729130,6768,9606,25882520,Confirmatory,20181006,0,0,Q9Y5Y6,Ki,6.7,ChEMBL,Inhibition of matripase (unknown origin) using Boc-QAR-AMC as substrate incubated for 30 mins prior to substrate addition by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2015.03.072,3.4.21.109,Q9Y5Y6
444349573,Active,1195362,312382214,0,118729132,6768,9606,25882520,Confirmatory,20181006,0,0,Q9Y5Y6,Ki,0.76,ChEMBL,Inhibition of matripase (unknown origin) using Boc-QAR-AMC as substrate incubated for 30 mins prior to substrate addition by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2015.03.072,3.4.21.109,Q9Y5Y6
444349578,Active,1195362,312383316,0,118729858,6768,9606,25882520,Confirmatory,20181006,0,0,Q9Y5Y6,Ki,4.6,ChEMBL,Inhibition of matripase (unknown origin) using Boc-QAR-AMC as substrate incubated for 30 mins prior to substrate addition by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2015.03.072,3.4.21.109,Q9Y5Y6
444349582,Active,1195362,312383318,0,118729860,6768,9606,25882520,Confirmatory,20181006,0,0,Q9Y5Y6,Ki,2.5,ChEMBL,Inhibition of matripase (unknown origin) using Boc-QAR-AMC as substrate incubated for 30 mins prior to substrate addition by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2015.03.072,3.4.21.109,Q9Y5Y6
444349583,Active,1195362,103170416,0,4413,6768,9606,25882520,Confirmatory,20181006,0,0,Q9Y5Y6,Ki,2e-05,ChEMBL,Inhibition of matripase (unknown origin) using Boc-QAR-AMC as substrate incubated for 30 mins prior to substrate addition by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2015.03.072,3.4.21.109,Q9Y5Y6
444349586,Active,1195362,103492800,0,6852211,6768,9606,25882520,Confirmatory,20181006,0,0,Q9Y5Y6,Ki,0.0043,ChEMBL,Inhibition of matripase (unknown origin) using Boc-QAR-AMC as substrate incubated for 30 mins prior to substrate addition by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2015.03.072,3.4.21.109,Q9Y5Y6
444349592,Active,1195362,312382211,0,118729129,6768,9606,25882520,Confirmatory,20181006,0,0,Q9Y5Y6,Ki,1.5,ChEMBL,Inhibition of matripase (unknown origin) using Boc-QAR-AMC as substrate incubated for 30 mins prior to substrate addition by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2015.03.072,3.4.21.109,Q9Y5Y6
444349596,Active,1195362,312383313,0,118729855,6768,9606,25882520,Confirmatory,20181006,0,0,Q9Y5Y6,Ki,0.3,ChEMBL,Inhibition of matripase (unknown origin) using Boc-QAR-AMC as substrate incubated for 30 mins prior to substrate addition by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2015.03.072,3.4.21.109,Q9Y5Y6
444349601,Active,1195362,312383314,0,118729856,6768,9606,25882520,Confirmatory,20181006,0,0,Q9Y5Y6,Ki,2.6,ChEMBL,Inhibition of matripase (unknown origin) using Boc-QAR-AMC as substrate incubated for 30 mins prior to substrate addition by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2015.03.072,3.4.21.109,Q9Y5Y6
446333486,Active,1255808,318395830,0,121232387,6768,9606,26421993,Confirmatory,20181009,0,0,Q9Y5Y6,Ki,2.1,ChEMBL,Inhibition of human recombinant matriptase by fluorescence based assay using 20 uM Boc-Gln-Ala-Arg-7-amido-4-methyl coumarinhydrobromide as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2015.09.042,3.4.21.109,Q9Y5Y6
446333487,Active,1255808,318395831,0,122194711,6768,9606,26421993,Confirmatory,20181009,0,0,Q9Y5Y6,Ki,0.8,ChEMBL,Inhibition of human recombinant matriptase by fluorescence based assay using 20 uM Boc-Gln-Ala-Arg-7-amido-4-methyl coumarinhydrobromide as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2015.09.042,3.4.21.109,Q9Y5Y6
446333488,Active,1255808,318395832,0,122194712,6768,9606,26421993,Confirmatory,20181009,0,0,Q9Y5Y6,Ki,1.1,ChEMBL,Inhibition of human recombinant matriptase by fluorescence based assay using 20 uM Boc-Gln-Ala-Arg-7-amido-4-methyl coumarinhydrobromide as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2015.09.042,3.4.21.109,Q9Y5Y6
446333489,Active,1255808,318395827,0,122194708,6768,9606,26421993,Confirmatory,20181009,0,0,Q9Y5Y6,Ki,4.8,ChEMBL,Inhibition of human recombinant matriptase by fluorescence based assay using 20 uM Boc-Gln-Ala-Arg-7-amido-4-methyl coumarinhydrobromide as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2015.09.042,3.4.21.109,Q9Y5Y6
446333490,Active,1255808,318395829,0,122194710,6768,9606,26421993,Confirmatory,20181009,0,0,Q9Y5Y6,Ki,1.5,ChEMBL,Inhibition of human recombinant matriptase by fluorescence based assay using 20 uM Boc-Gln-Ala-Arg-7-amido-4-methyl coumarinhydrobromide as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2015.09.042,3.4.21.109,Q9Y5Y6
446333491,Active,1255808,318395826,0,122194707,6768,9606,26421993,Confirmatory,20181009,0,0,Q9Y5Y6,Ki,4.4,ChEMBL,Inhibition of human recombinant matriptase by fluorescence based assay using 20 uM Boc-Gln-Ala-Arg-7-amido-4-methyl coumarinhydrobromide as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2015.09.042,3.4.21.109,Q9Y5Y6
446333492,Active,1255808,318395828,0,122194709,6768,9606,26421993,Confirmatory,20181009,0,0,Q9Y5Y6,Ki,0.5,ChEMBL,Inhibition of human recombinant matriptase by fluorescence based assay using 20 uM Boc-Gln-Ala-Arg-7-amido-4-methyl coumarinhydrobromide as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2015.09.042,3.4.21.109,Q9Y5Y6
446356388,Active,1257578,103607579,0,25181493,6768,9606,,Confirmatory,20181009,0,0,Q9Y5Y6,Ki,NULL,ChEMBL,Inhibition Assay: Inhibition assay using matriptase enzyme,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
446356392,Active,1257578,103607579,0,25181493,6768,9606,,Confirmatory,20181009,0,0,Q9Y5Y6,Ki,0.006,ChEMBL,Inhibition Assay: Inhibition assay using matriptase enzyme,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
446356393,Active,1257578,318414208,0,91663774,6768,9606,,Confirmatory,20181009,0,0,Q9Y5Y6,Ki,NULL,ChEMBL,Inhibition Assay: Inhibition assay using matriptase enzyme,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
446356421,Active,1257578,318414208,0,91663774,6768,9606,,Confirmatory,20181009,0,0,Q9Y5Y6,Ki,0.0007,ChEMBL,Inhibition Assay: Inhibition assay using matriptase enzyme,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
