baid,activity,aid,sid,mid,cid,geneid,taxid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,dois,ecs,repacxn
99206284,Inactive,298259,103527835,0,674635,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206285,Inactive,298259,103527842,0,714833,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206286,Inactive,298259,103527844,0,753830,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206287,Inactive,298259,103527851,0,674647,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206288,Inactive,298259,103527853,0,728108,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206289,Inactive,298259,103527855,0,675868,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206290,Inactive,298259,103527856,0,753833,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206291,Inactive,298259,103527857,0,754113,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206292,Inactive,298259,103527871,0,674659,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206293,Inactive,298259,103527872,0,603511,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206294,Inactive,298259,103527874,0,1036823,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206295,Inactive,298259,103527805,0,680939,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206296,Inactive,298259,103527806,0,674651,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206297,Inactive,298259,103527823,0,674641,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206298,Inactive,298259,103527824,0,577102,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206299,Inactive,298259,103527838,0,674640,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206338,Inactive,298259,103527840,0,685663,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206339,Inactive,298259,103527854,0,675749,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206340,Inactive,298259,103527858,0,2847058,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206341,Inactive,298259,103527862,0,785958,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206342,Inactive,298259,103527867,0,674638,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206343,Inactive,298259,103527869,0,674655,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206344,Inactive,298259,103527876,0,599596,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206345,Inactive,298259,103527827,0,674650,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206346,Inactive,298259,103527836,0,674639,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206347,Inactive,298259,103527843,0,2213207,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206348,Inactive,298259,103527845,0,674637,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206349,Inactive,298259,103527850,0,1273163,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206350,Inactive,298259,103527852,0,674649,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206351,Inactive,298259,103527859,0,810040,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206352,Inactive,298259,103527861,0,910410,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206353,Inactive,298259,103527875,0,674646,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206354,Inactive,298259,103527814,0,674642,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206355,Inactive,298259,103527829,0,833517,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206382,Inactive,298259,103527831,0,674633,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206383,Inactive,298259,103527846,0,674636,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206384,Inactive,298259,103527847,0,579427,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206385,Inactive,298259,103527848,0,674660,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206386,Inactive,298259,103527849,0,674661,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206387,Inactive,298259,103527864,0,691916,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99206433,Inactive,298259,103527866,0,878793,3818,9606,17850059,Literature-derived,20181022,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein at 55 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm070600+,3.4.21.34,P03952
99484583,Inactive,343872,103583901,0,44560382,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484584,Inactive,343872,103585021,0,44593413,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484585,Inactive,343872,103585022,0,10007463,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484586,Inactive,343872,103585089,0,44593414,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484587,Inactive,343872,103584631,0,10254797,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484588,Inactive,343872,103584633,0,44560776,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484589,Inactive,343872,103584715,0,44560813,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484590,Inactive,343872,103584776,0,44560836,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484591,Inactive,343872,103584874,0,10052951,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484592,Inactive,343872,103584876,0,9890878,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484593,Inactive,343872,103584960,0,44560918,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484594,Inactive,343872,103585090,0,10369141,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484595,Inactive,343872,103584560,0,44560756,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484596,Inactive,343872,103584712,0,10434906,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484597,Inactive,343872,103584713,0,10073425,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484598,Inactive,343872,103584777,0,10347624,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484599,Inactive,343872,103584877,0,10345230,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484600,Inactive,343872,103584961,0,11756561,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484601,Inactive,343872,103584962,0,24836819,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484602,Inactive,343872,103584559,0,10346320,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484603,Inactive,343872,103584632,0,10366592,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484604,Inactive,343872,103584714,0,44560812,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484605,Inactive,343872,103584775,0,11756558,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484606,Inactive,343872,103584875,0,44560883,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484607,Inactive,343872,103585023,0,10482395,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99484608,Inactive,343872,103585091,0,10099008,3818,9606,18550370,Literature-derived,20181026,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2008.05.095,3.4.21.34,P03952
99821646,Inactive,404328,103174806,0,402499,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821647,Inactive,404328,103293445,0,10516846,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821648,Inactive,404328,103620909,0,24860444,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821649,Inactive,404328,103620910,0,24860445,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821650,Inactive,404328,103620911,0,24860446,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821651,Inactive,404328,103620912,0,24860447,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821652,Inactive,404328,103620963,0,3753834,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821653,Inactive,404328,103620206,0,24860441,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821654,Inactive,404328,103620304,0,40956,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821655,Inactive,404328,103620856,0,24860436,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821657,Inactive,404328,103620858,0,24860438,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821658,Inactive,404328,103620906,0,747661,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821659,Inactive,404328,103620908,0,24860443,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821660,Inactive,404328,103620913,0,24860448,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821661,Inactive,404328,103620965,0,24860450,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821662,Inactive,404328,103620301,0,24860433,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821673,Inactive,404328,103620853,0,24860434,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821674,Inactive,404328,103620854,0,24860435,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821675,Inactive,404328,103620903,0,24860439,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821676,Inactive,404328,103620904,0,341782,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821679,Inactive,404328,103174835,0,402501,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821680,Inactive,404328,103620205,0,24860440,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821683,Inactive,404328,103620305,0,24860442,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821684,Inactive,404328,103620857,0,24860437,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
99821697,Inactive,404328,103620905,0,739350,3818,9606,18459730,Literature-derived,20181025,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human kallikrein at 50 uM,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm8002697,3.4.21.34,P03952
439101705,Inactive,762516,174487398,0,71818404,3818,9606,23844670,Literature-derived,20180927,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein using benzyloxycarbonyl-Phe-Arg-7-amino-4-methylcoumarin as substrate at 50 uM by fluorescence microplate reader analysis,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm400742j,3.4.21.34,P03952
439101706,Inactive,762516,174507990,0,71818549,3818,9606,23844670,Literature-derived,20180927,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein using benzyloxycarbonyl-Phe-Arg-7-amino-4-methylcoumarin as substrate at 50 uM by fluorescence microplate reader analysis,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm400742j,3.4.21.34,P03952
439101707,Inactive,762516,174502817,0,71818688,3818,9606,23844670,Literature-derived,20180927,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein using benzyloxycarbonyl-Phe-Arg-7-amino-4-methylcoumarin as substrate at 50 uM by fluorescence microplate reader analysis,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm400742j,3.4.21.34,P03952
439101708,Inactive,762516,174513101,0,71818829,3818,9606,23844670,Literature-derived,20180927,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein using benzyloxycarbonyl-Phe-Arg-7-amino-4-methylcoumarin as substrate at 50 uM by fluorescence microplate reader analysis,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm400742j,3.4.21.34,P03952
439101709,Inactive,762516,174492445,0,71818830,3818,9606,23844670,Literature-derived,20180927,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein using benzyloxycarbonyl-Phe-Arg-7-amino-4-methylcoumarin as substrate at 50 uM by fluorescence microplate reader analysis,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm400742j,3.4.21.34,P03952
439101710,Inactive,762516,174502832,0,71818832,3818,9606,23844670,Literature-derived,20180927,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein using benzyloxycarbonyl-Phe-Arg-7-amino-4-methylcoumarin as substrate at 50 uM by fluorescence microplate reader analysis,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm400742j,3.4.21.34,P03952
439101711,Inactive,762516,174502814,0,71819102,3818,9606,23844670,Literature-derived,20180927,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein using benzyloxycarbonyl-Phe-Arg-7-amino-4-methylcoumarin as substrate at 50 uM by fluorescence microplate reader analysis,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm400742j,3.4.21.34,P03952
439101712,Inactive,762516,174507991,0,71818689,3818,9606,23844670,Literature-derived,20180927,0,0,P03952,NULL,NULL,ChEMBL,Inhibition of human plasma kallikrein using benzyloxycarbonyl-Phe-Arg-7-amino-4-methylcoumarin as substrate at 50 uM by fluorescence microplate reader analysis,NULL,Plasma kallikrein (human),/gene/3818,10.1021/jm400742j,3.4.21.34,P03952
